,Date,Close
338,2021-02-12 05:00:00,47257.09
339,2021-02-12 06:00:00,47380.16
340,2021-02-12 07:00:00,47318.81
341,2021-02-12 08:00:00,47117.86
342,2021-02-12 09:00:00,47337.0
343,2021-02-12 10:00:00,47381.16
344,2021-02-12 11:00:00,47562.42
345,2021-02-12 12:00:00,47669.82
346,2021-02-12 13:00:00,47871.4
347,2021-02-12 14:00:00,46547.5
348,2021-02-12 15:00:00,47021.05
349,2021-02-12 16:00:00,47614.4
350,2021-02-12 17:00:00,47713.82
351,2021-02-12 18:00:00,47269.25
352,2021-02-12 19:00:00,47272.95
353,2021-02-12 20:00:00,47577.49
354,2021-02-12 21:00:00,47860.54
355,2021-02-12 22:00:00,47841.17
356,2021-02-12 23:00:00,47287.6
357,2021-02-13 00:00:00,47459.54
358,2021-02-13 01:00:00,47626.98
359,2021-02-13 02:00:00,47839.77
360,2021-02-13 03:00:00,47829.22
361,2021-02-13 04:00:00,47904.7
362,2021-02-13 05:00:00,47888.0
363,2021-02-13 06:00:00,47728.26
364,2021-02-13 07:00:00,46995.72
365,2021-02-13 08:00:00,47429.93
366,2021-02-13 09:00:00,47205.53
367,2021-02-13 10:00:00,46709.17
368,2021-02-13 11:00:00,46589.2
369,2021-02-13 12:00:00,46879.81
370,2021-02-13 13:00:00,46971.43
371,2021-02-13 14:00:00,46946.9
372,2021-02-13 15:00:00,47076.01
373,2021-02-13 16:00:00,47136.89
374,2021-02-13 17:00:00,46855.24
375,2021-02-13 18:00:00,46792.05
376,2021-02-13 19:00:00,46870.15
377,2021-02-13 20:00:00,46934.06
378,2021-02-13 21:00:00,47130.82
379,2021-02-13 22:00:00,47058.88
380,2021-02-13 23:00:00,47153.69
381,2021-02-14 00:00:00,47594.52
382,2021-02-14 01:00:00,47471.23
383,2021-02-14 02:00:00,47378.87
384,2021-02-14 03:00:00,47267.21
385,2021-02-14 04:00:00,47551.25
386,2021-02-14 05:00:00,48929.18
387,2021-02-14 06:00:00,48745.29
388,2021-02-14 07:00:00,48725.18
389,2021-02-14 08:00:00,48710.17
390,2021-02-14 09:00:00,49134.33
391,2021-02-14 10:00:00,49024.21
392,2021-02-14 11:00:00,49055.16
393,2021-02-14 12:00:00,49436.86
394,2021-02-14 13:00:00,48759.63
395,2021-02-14 14:00:00,48757.38
396,2021-02-14 15:00:00,48541.18
397,2021-02-14 16:00:00,49006.74
398,2021-02-14 17:00:00,48619.19
399,2021-02-14 18:00:00,48739.99
400,2021-02-14 19:00:00,48693.39
401,2021-02-14 20:00:00,48929.5
402,2021-02-14 21:00:00,48822.66
403,2021-02-14 22:00:00,49012.94
404,2021-02-14 23:00:00,48577.79
405,2021-02-15 00:00:00,48763.62
406,2021-02-15 01:00:00,48011.44
407,2021-02-15 02:00:00,46874.02
408,2021-02-15 03:00:00,47120.3
409,2021-02-15 04:00:00,46866.57
410,2021-02-15 05:00:00,46722.49
411,2021-02-15 06:00:00,46887.36
412,2021-02-15 07:00:00,47267.06
413,2021-02-15 08:00:00,47599.99
414,2021-02-15 09:00:00,47505.66
415,2021-02-15 10:00:00,47849.99
416,2021-02-15 11:00:00,47802.66
417,2021-02-15 12:00:00,47951.01
418,2021-02-15 13:00:00,47960.73
419,2021-02-15 14:00:00,47564.16
420,2021-02-15 15:00:00,47938.83
421,2021-02-15 16:00:00,48494.96
422,2021-02-15 17:00:00,48562.31
423,2021-02-15 18:00:00,48358.99
424,2021-02-15 19:00:00,48657.31
425,2021-02-15 20:00:00,48580.99
426,2021-02-15 21:00:00,48207.54
427,2021-02-15 22:00:00,48284.89
428,2021-02-15 23:00:00,47911.1
429,2021-02-16 00:00:00,47669.02
430,2021-02-16 01:00:00,48305.28
431,2021-02-16 02:00:00,48442.06
432,2021-02-16 03:00:00,49624.03
433,2021-02-16 04:00:00,49350.01
434,2021-02-16 05:00:00,49179.03
435,2021-02-16 06:00:00,49023.74
436,2021-02-16 07:00:00,49163.46
437,2021-02-16 08:00:00,49293.26
438,2021-02-16 09:00:00,49283.3
439,2021-02-16 10:00:00,49020.0
440,2021-02-16 11:00:00,48915.48
441,2021-02-16 12:00:00,49650.01
442,2021-02-16 13:00:00,48950.89
443,2021-02-16 14:00:00,49289.4
444,2021-02-16 15:00:00,48956.91
445,2021-02-16 16:00:00,48167.68
446,2021-02-16 17:00:00,48230.5
447,2021-02-16 18:00:00,48616.79
448,2021-02-16 19:00:00,48537.39
449,2021-02-16 20:00:00,48769.27
450,2021-02-16 21:00:00,48575.07
451,2021-02-16 22:00:00,49108.68
452,2021-02-16 23:00:00,49133.45
453,2021-02-17 00:00:00,49079.99
454,2021-02-17 01:00:00,49282.8
455,2021-02-17 02:00:00,49654.89
456,2021-02-17 03:00:00,49657.38
457,2021-02-17 04:00:00,49345.38
458,2021-02-17 05:00:00,49706.8
459,2021-02-17 06:00:00,50556.05
460,2021-02-17 07:00:00,51112.39
461,2021-02-17 08:00:00,51031.71
462,2021-02-17 09:00:00,51431.04
463,2021-02-17 10:00:00,51192.0
464,2021-02-17 11:00:00,51273.46
465,2021-02-17 12:00:00,51039.56
466,2021-02-17 13:00:00,51149.96
467,2021-02-17 14:00:00,51262.0
468,2021-02-17 15:00:00,51169.97
469,2021-02-17 16:00:00,51241.35
470,2021-02-17 17:00:00,51376.85
471,2021-02-17 18:00:00,51430.59
472,2021-02-17 19:00:00,52142.35
473,2021-02-17 20:00:00,52240.0
474,2021-02-17 21:00:00,52349.99
475,2021-02-17 22:00:00,52104.43
476,2021-02-17 23:00:00,52119.71
477,2021-02-18 00:00:00,52267.32
478,2021-02-18 01:00:00,52132.46
479,2021-02-18 02:00:00,52318.89
480,2021-02-18 03:00:00,52032.64
481,2021-02-18 04:00:00,52153.36
482,2021-02-18 05:00:00,52170.01
483,2021-02-18 06:00:00,51905.66
484,2021-02-18 07:00:00,51901.96
485,2021-02-18 08:00:00,51706.88
486,2021-02-18 09:00:00,51770.99
487,2021-02-18 10:00:00,51643.5
488,2021-02-18 11:00:00,51374.07
489,2021-02-18 12:00:00,51464.66
490,2021-02-18 13:00:00,51796.24
491,2021-02-18 14:00:00,52233.43
492,2021-02-18 15:00:00,51585.29
493,2021-02-18 16:00:00,52091.02
494,2021-02-18 17:00:00,51839.55
495,2021-02-18 18:00:00,51862.85
496,2021-02-18 19:00:00,51760.01
497,2021-02-18 20:00:00,52111.89
498,2021-02-18 21:00:00,52007.21
499,2021-02-18 22:00:00,51837.19
500,2021-02-18 23:00:00,51552.6
501,2021-02-19 00:00:00,51511.33
502,2021-02-19 01:00:00,51325.44
503,2021-02-19 02:00:00,51248.52
504,2021-02-19 03:00:00,51245.0
505,2021-02-19 04:00:00,51166.3
506,2021-02-19 05:00:00,51524.05
507,2021-02-19 06:00:00,51734.88
508,2021-02-19 07:00:00,51727.08
509,2021-02-19 08:00:00,52236.31
510,2021-02-19 09:00:00,52690.7
511,2021-02-19 10:00:00,52687.6
512,2021-02-19 11:00:00,52710.0
513,2021-02-19 12:00:00,52534.75
514,2021-02-19 13:00:00,52800.04
515,2021-02-19 14:00:00,52890.0
516,2021-02-19 15:00:00,53863.19
517,2021-02-19 16:00:00,54368.65
518,2021-02-19 17:00:00,54765.49
519,2021-02-19 18:00:00,55384.46
520,2021-02-19 19:00:00,54990.01
521,2021-02-19 20:00:00,55348.33
522,2021-02-19 21:00:00,55651.16
523,2021-02-19 22:00:00,55426.4
524,2021-02-19 23:00:00,55906.0
525,2021-02-20 00:00:00,56226.73
526,2021-02-20 01:00:00,56179.17
527,2021-02-20 02:00:00,56143.46
528,2021-02-20 03:00:00,55706.07
529,2021-02-20 04:00:00,55815.19
530,2021-02-20 05:00:00,55675.43
531,2021-02-20 06:00:00,55937.12
532,2021-02-20 07:00:00,55207.92
533,2021-02-20 08:00:00,55236.53
534,2021-02-20 09:00:00,55252.4
535,2021-02-20 10:00:00,55895.31
536,2021-02-20 11:00:00,56355.91
537,2021-02-20 12:00:00,57291.92
538,2021-02-20 13:00:00,57274.34
539,2021-02-20 14:00:00,56280.83
540,2021-02-20 15:00:00,56145.97
541,2021-02-20 16:00:00,56720.16
542,2021-02-20 17:00:00,57048.35
543,2021-02-20 18:00:00,57115.24
544,2021-02-20 19:00:00,56975.12
545,2021-02-20 20:00:00,56719.52
546,2021-02-20 21:00:00,56472.13
547,2021-02-20 22:00:00,55423.99
548,2021-02-20 23:00:00,55841.19
549,2021-02-21 00:00:00,55834.95
550,2021-02-21 01:00:00,56347.69
551,2021-02-21 02:00:00,56318.08
552,2021-02-21 03:00:00,56505.22
553,2021-02-21 04:00:00,56701.08
554,2021-02-21 05:00:00,56545.13
555,2021-02-21 12:00:00,56888.8
556,2021-02-21 13:00:00,57154.19
557,2021-02-21 14:00:00,57381.13
558,2021-02-21 15:00:00,57313.99
559,2021-02-21 16:00:00,57733.96
560,2021-02-21 17:00:00,57499.01
561,2021-02-21 18:00:00,58183.69
562,2021-02-21 19:00:00,58072.62
563,2021-02-21 20:00:00,57654.8
564,2021-02-21 21:00:00,57293.53
565,2021-02-21 22:00:00,57328.47
566,2021-02-21 23:00:00,57408.57
567,2021-02-22 00:00:00,56235.15
568,2021-02-22 01:00:00,56860.04
569,2021-02-22 02:00:00,56855.12
570,2021-02-22 03:00:00,55860.12
571,2021-02-22 04:00:00,55786.36
572,2021-02-22 05:00:00,55778.25
573,2021-02-22 08:00:00,55480.8
574,2021-02-22 09:00:00,54766.39
575,2021-02-22 10:00:00,54847.72
576,2021-02-22 11:00:00,54524.94
577,2021-02-22 12:00:00,53781.12
578,2021-02-22 13:00:00,52070.47
579,2021-02-22 14:00:00,53478.83
580,2021-02-22 15:00:00,53236.69
581,2021-02-22 16:00:00,53180.05
582,2021-02-22 17:00:00,52100.0
583,2021-02-22 18:00:00,53227.23
584,2021-02-22 19:00:00,53581.69
585,2021-02-22 20:00:00,53771.34
586,2021-02-22 21:00:00,54883.16
587,2021-02-22 22:00:00,54084.97
588,2021-02-22 23:00:00,54087.67
589,2021-02-23 00:00:00,53440.66
590,2021-02-23 01:00:00,52546.18
591,2021-02-23 02:00:00,51218.63
592,2021-02-23 03:00:00,51906.36
593,2021-02-23 04:00:00,50754.5
594,2021-02-23 05:00:00,49950.0
595,2021-02-23 06:00:00,49547.02
596,2021-02-23 07:00:00,49640.33
597,2021-02-23 08:00:00,46565.18
598,2021-02-23 09:00:00,48075.45
599,2021-02-23 10:00:00,47546.01
600,2021-02-23 11:00:00,46369.29
601,2021-02-23 12:00:00,48670.21
602,2021-02-23 13:00:00,48750.0
603,2021-02-23 14:00:00,46978.18
604,2021-02-23 15:00:00,48602.03
605,2021-02-23 16:00:00,47365.61
606,2021-02-23 17:00:00,47175.27
607,2021-02-23 18:00:00,46881.49
608,2021-02-23 19:00:00,45523.0
609,2021-02-23 20:00:00,47814.5
610,2021-02-23 21:00:00,47937.33
611,2021-02-23 22:00:00,48589.69
612,2021-02-23 23:00:00,48891.0
613,2021-02-24 00:00:00,48456.58
614,2021-02-24 01:00:00,50191.6
615,2021-02-24 02:00:00,50160.42
616,2021-02-24 03:00:00,50874.99
617,2021-02-24 04:00:00,50617.29
618,2021-02-24 05:00:00,50247.4
619,2021-02-24 06:00:00,50109.21
620,2021-02-24 07:00:00,50090.57
621,2021-02-24 08:00:00,50634.36
622,2021-02-24 09:00:00,50847.51
623,2021-02-24 10:00:00,50075.0
624,2021-02-24 11:00:00,50360.02
625,2021-02-24 12:00:00,50739.94
626,2021-02-24 13:00:00,49481.61
627,2021-02-24 14:00:00,49404.04
628,2021-02-24 15:00:00,49528.43
629,2021-02-24 18:00:00,49888.55
630,2021-02-24 21:00:00,48707.72
631,2021-02-24 22:00:00,48811.63
632,2021-02-24 23:00:00,49676.2
633,2021-02-25 00:00:00,50507.25
634,2021-02-25 01:00:00,50504.71
635,2021-02-25 02:00:00,50650.95
636,2021-02-25 03:00:00,50206.97
637,2021-02-25 04:00:00,49627.34
638,2021-02-25 05:00:00,50388.6
639,2021-02-25 06:00:00,50453.54
640,2021-02-25 07:00:00,50395.99
641,2021-02-25 08:00:00,49700.0
642,2021-02-25 09:00:00,48977.03
643,2021-02-25 10:00:00,49551.51
644,2021-02-25 11:00:00,50294.8
645,2021-02-25 12:00:00,51487.06
646,2021-02-25 13:00:00,51347.6
647,2021-02-25 14:00:00,50830.88
648,2021-02-25 15:00:00,50849.99
649,2021-02-25 16:00:00,50630.66
650,2021-02-25 17:00:00,49550.95
651,2021-02-25 18:00:00,49544.14
652,2021-02-25 19:00:00,49443.86
653,2021-02-25 20:00:00,49152.75
654,2021-02-25 21:00:00,48101.99
655,2021-02-25 22:00:00,48235.85
656,2021-02-25 23:00:00,47073.73
657,2021-02-26 00:00:00,46801.05
658,2021-02-26 01:00:00,46480.48
659,2021-02-26 02:00:00,47343.51
660,2021-02-26 03:00:00,47330.24
661,2021-02-26 04:00:00,47025.06
662,2021-02-26 05:00:00,45517.53
663,2021-02-26 06:00:00,46093.07
664,2021-02-26 07:00:00,44973.68
665,2021-02-26 08:00:00,45727.74
666,2021-02-26 09:00:00,46410.76
667,2021-02-26 10:00:00,46706.85
668,2021-02-26 11:00:00,46427.65
669,2021-02-26 12:00:00,46823.39
670,2021-02-26 13:00:00,45958.41
671,2021-02-26 14:00:00,46868.98
672,2021-02-26 15:00:00,47594.65
673,2021-02-26 16:00:00,48127.26
674,2021-02-26 17:00:00,47660.98
675,2021-02-26 18:00:00,47317.09
676,2021-02-26 19:00:00,46959.17
677,2021-02-26 20:00:00,46270.0
678,2021-02-26 21:00:00,45677.46
679,2021-02-26 22:00:00,45476.3
680,2021-02-26 23:00:00,46276.87
681,2021-02-27 00:00:00,47525.07
682,2021-02-27 01:00:00,47761.97
683,2021-02-27 02:00:00,47375.34
684,2021-02-27 03:00:00,47423.08
685,2021-02-27 04:00:00,47657.47
686,2021-02-27 05:00:00,47803.71
687,2021-02-27 06:00:00,47566.6
688,2021-02-27 07:00:00,47158.53
689,2021-02-27 08:00:00,46620.5
690,2021-02-27 09:00:00,46671.04
691,2021-02-27 10:00:00,46775.51
692,2021-02-27 11:00:00,47299.99
693,2021-02-27 12:00:00,47429.99
694,2021-02-27 13:00:00,47441.91
695,2021-02-27 14:00:00,47079.64
696,2021-02-27 15:00:00,46528.64
697,2021-02-27 16:00:00,46883.19
698,2021-02-27 17:00:00,47042.53
