time,close,compound,sma,ema
2021-02-13 13:00:00,46971.43,None,0.4611,0.6746
2021-02-13 14:00:00,46946.9,None,0.4404,0.6746
2021-02-13 15:00:00,47076.01,None,0.4632,0.6746
2021-02-13 16:00:00,47136.89,None,0.4409,0.6746
2021-02-13 17:00:00,46855.24,None,0.4168,0.6746
2021-02-13 18:00:00,46792.05,None,0.4213,0.6746
2021-02-13 19:00:00,46870.15,None,0.4246,0.6746
2021-02-13 20:00:00,46934.06,None,0.3959,0.6746
2021-02-13 21:00:00,47130.82,None,0.4181,0.6746
2021-02-13 22:00:00,47058.88,None,0.3875,0.6746
2021-02-13 23:00:00,47153.69,None,0.4673,0.6746
2021-02-14 00:00:00,47594.52,None,0.4962,0.6746
2021-02-14 01:00:00,47471.23,None,0.5031,0.6746
2021-02-14 02:00:00,47378.87,None,0.5408,0.6746
2021-02-14 03:00:00,47267.21,None,0.5408,0.6746
2021-02-14 04:00:00,47551.25,None,0.5067,0.6746
2021-02-14 05:00:00,48929.18,None,0.5485,0.6746
2021-02-14 06:00:00,48745.29,None,0.6890,0.6746
2021-02-14 07:00:00,48725.18,None,0.6890,0.6746
2021-02-14 08:00:00,48710.17,None,0.6890,0.6746
2021-02-14 09:00:00,49134.33,None,0.6757,0.6746
2021-02-14 10:00:00,49024.21,None,0.6757,0.6746
2021-02-14 11:00:00,49055.16,None,0.6757,0.6746
2021-02-14 12:00:00,49436.86,None,0.6629,0.6746
2021-02-14 13:00:00,48759.63,0.9682,0.6597,0.9554
2021-02-14 14:00:00,48757.38,0.9682,0.7167,0.9621
2021-02-14 15:00:00,48541.18,0.9985,0.7449,0.9758
2021-02-14 16:00:00,49006.74,0.9682,0.7652,0.9735
2021-02-14 17:00:00,48619.19,None,0.7420,0.9735
2021-02-14 18:00:00,48739.99,0.9682,0.7626,0.9720
2021-02-14 19:00:00,48693.39,0.5267,0.7673,0.8610
2021-02-14 20:00:00,48929.5,None,0.7504,0.8610
2021-02-14 21:00:00,48822.66,0.9985,0.8829,0.8953
2021-02-14 22:00:00,49012.94,None,0.8731,0.8953
2021-02-14 23:00:00,48577.79,None,0.8984,0.8953
2021-02-15 00:00:00,48763.62,-0.8934,0.6993,0.4003
2021-02-15 01:00:00,48011.44,None,0.6993,0.4003
2021-02-15 02:00:00,46874.02,0.9747,0.7268,0.5549
2021-02-15 03:00:00,47120.3,None,0.7268,0.5549
2021-02-15 04:00:00,46866.57,None,0.7268,0.5549
2021-02-15 05:00:00,46722.49,0.9628,0.7483,0.6743
2021-02-15 06:00:00,46887.36,None,0.7483,0.6743
2021-02-15 07:00:00,47267.06,None,0.7483,0.6743
2021-02-15 08:00:00,47599.99,None,0.7483,0.6743
2021-02-15 09:00:00,47505.66,None,0.7483,0.6743
2021-02-15 10:00:00,47849.99,None,0.7441,0.6743
2021-02-15 11:00:00,47802.66,None,0.7441,0.6743
2021-02-15 12:00:00,47951.01,None,0.7441,0.6743
2021-02-15 13:00:00,47960.73,None,0.7441,0.6743
2021-02-15 14:00:00,47564.16,None,0.7441,0.6743
2021-02-15 15:00:00,47938.83,None,0.7441,0.6743
2021-02-15 16:00:00,48494.96,None,0.7441,0.6743
2021-02-15 17:00:00,48562.31,None,0.7441,0.6743
2021-02-15 18:00:00,48358.99,None,0.7441,0.6743
2021-02-15 19:00:00,48657.31,None,0.7441,0.6743
2021-02-15 20:00:00,48580.99,None,0.7441,0.6743
2021-02-15 21:00:00,48207.54,None,0.7441,0.6743
2021-02-15 22:00:00,48284.89,None,0.7441,0.6743
2021-02-15 23:00:00,47911.1,None,0.7441,0.6743
2021-02-16 00:00:00,47669.02,None,0.7441,0.6743
2021-02-16 01:00:00,48305.28,None,0.7441,0.6743
2021-02-16 02:00:00,48442.06,0.5423,0.7257,0.5614
2021-02-16 03:00:00,49624.03,None,0.7257,0.5614
2021-02-16 04:00:00,49350.01,0.9920,0.7479,0.7907
2021-02-16 05:00:00,49179.03,None,0.7479,0.7907
2021-02-16 06:00:00,49023.74,None,0.7479,0.7907
2021-02-16 07:00:00,49163.46,None,0.7479,0.7907
2021-02-16 08:00:00,49293.26,None,0.7479,0.7907
2021-02-16 09:00:00,49283.3,None,0.7479,0.7907
2021-02-16 10:00:00,49020.0,None,0.7479,0.7907
2021-02-16 11:00:00,48915.48,None,0.7479,0.7907
2021-02-16 12:00:00,49650.01,None,0.7479,0.7907
2021-02-16 13:00:00,48950.89,0.9985,0.7504,0.9276
2021-02-16 14:00:00,49289.4,0.9982,0.7529,0.9581
2021-02-16 15:00:00,48956.91,0.9984,0.7529,0.9715
2021-02-16 16:00:00,48167.68,None,0.7334,0.9715
2021-02-16 17:00:00,48230.5,0.9882,0.7546,0.9766
2021-02-16 18:00:00,48616.79,0.9531,0.7533,0.9705
2021-02-16 19:00:00,48537.39,0.9686,0.7902,0.9700
2021-02-16 20:00:00,48769.27,0.9955,0.8060,0.9754
2021-02-16 21:00:00,48575.07,0.9818,0.8047,0.9767
2021-02-16 22:00:00,49108.68,None,0.8047,0.9767
2021-02-16 23:00:00,49133.45,0.5106,0.7837,0.8803
2021-02-17 00:00:00,49079.99,None,0.9127,0.8803
2021-02-17 01:00:00,49282.8,None,0.9127,0.8803
2021-02-17 02:00:00,49654.89,None,0.9075,0.8803
2021-02-17 03:00:00,49657.38,None,0.9075,0.8803
2021-02-17 04:00:00,49345.38,None,0.9075,0.8803
2021-02-17 05:00:00,49706.8,None,0.9025,0.8803
2021-02-17 06:00:00,50556.05,0.9682,0.9080,0.9120
2021-02-17 07:00:00,51112.39,0.9982,0.9149,0.9373
2021-02-17 08:00:00,51031.71,0.9682,0.9187,0.9451
2021-02-17 09:00:00,51431.04,None,0.9187,0.9451
2021-02-17 10:00:00,51192.0,None,0.9187,0.9451
2021-02-17 11:00:00,51273.46,None,0.9187,0.9451
2021-02-17 12:00:00,51039.56,0.9981,0.9240,0.9615
2021-02-17 13:00:00,51149.96,None,0.9240,0.9615
2021-02-17 14:00:00,51262.0,None,0.9240,0.9615
2021-02-17 15:00:00,51169.97,None,0.9240,0.9615
2021-02-17 16:00:00,51241.35,None,0.9240,0.9615
2021-02-17 17:00:00,51376.85,-0.9992,0.8038,0.2013
2021-02-17 18:00:00,51430.59,None,0.8038,0.2013
2021-02-17 19:00:00,52142.35,0.9985,0.8152,0.4727
2021-02-17 20:00:00,52240.0,0.3823,0.7912,0.4472
2021-02-17 21:00:00,52349.99,None,0.7912,0.4472
2021-02-17 22:00:00,52104.43,-0.7003,0.7127,0.1339
2021-02-17 23:00:00,52119.71,0.7906,0.7166,0.2912
2021-02-18 00:00:00,52267.32,0.9858,0.7294,0.4416
2021-02-18 01:00:00,52132.46,None,0.7294,0.4416
2021-02-18 02:00:00,52318.89,None,0.7388,0.4416
2021-02-18 03:00:00,52032.64,-0.9992,0.6560,0.0820
2021-02-18 04:00:00,52153.36,None,0.6392,0.0820
2021-02-18 05:00:00,52170.01,0.5106,0.6331,0.1889
2021-02-18 06:00:00,51905.66,None,0.6331,0.1889
2021-02-18 07:00:00,51901.96,None,0.6331,0.1889
2021-02-18 08:00:00,51706.88,None,0.6331,0.1889
2021-02-18 09:00:00,51770.99,0.9803,0.6489,0.4315
2021-02-18 10:00:00,51643.5,None,0.6489,0.4315
2021-02-18 11:00:00,51374.07,-0.8834,0.5822,0.0504
2021-02-18 12:00:00,51464.66,-0.5859,0.5336,-0.1091
2021-02-18 13:00:00,51796.24,-0.9994,0.4503,-0.3088
2021-02-18 14:00:00,52233.43,0.9100,0.4467,-0.0582
2021-02-18 15:00:00,51585.29,-0.9993,0.3634,-0.2387
2021-02-18 16:00:00,52091.02,None,0.3634,-0.2387
2021-02-18 17:00:00,51839.55,-0.9953,0.2808,-0.3925
2021-02-18 18:00:00,51862.85,-0.9992,0.1994,-0.5078
2021-02-18 19:00:00,51760.01,None,0.1660,-0.5078
2021-02-18 20:00:00,52111.89,0.6369,0.1504,-0.2767
2021-02-18 21:00:00,52007.21,-0.0292,0.1064,-0.2299
2021-02-18 22:00:00,51837.19,0.7003,0.1312,-0.0634
2021-02-18 23:00:00,51552.6,None,0.1147,-0.0634
2021-02-19 00:00:00,51511.33,0.9325,0.1488,0.1283
2021-02-19 01:00:00,51325.44,None,0.1488,0.1283
2021-02-19 02:00:00,51248.52,None,0.1488,0.1283
2021-02-19 03:00:00,51245.0,0.9493,0.1808,0.3156
2021-02-19 04:00:00,51166.3,None,0.1808,0.3156
2021-02-19 05:00:00,51524.05,None,0.1808,0.3156
2021-02-19 06:00:00,51734.88,0.0076,0.1424,0.2357
2021-02-19 07:00:00,51727.08,None,0.1067,0.2357
2021-02-19 08:00:00,52236.31,None,0.0692,0.2357
2021-02-19 09:00:00,52690.7,None,0.0692,0.2357
2021-02-19 10:00:00,52687.6,None,0.0692,0.2357
2021-02-19 11:00:00,52710.0,None,0.0692,0.2357
2021-02-19 12:00:00,52534.75,None,0.0270,0.2357
2021-02-19 13:00:00,52800.04,None,0.0270,0.2357
2021-02-19 14:00:00,52890.0,None,0.0270,0.2357
2021-02-19 15:00:00,53863.19,None,0.0270,0.2357
2021-02-19 16:00:00,54368.65,None,0.0270,0.2357
2021-02-19 17:00:00,54765.49,None,0.0759,0.2357
2021-02-19 18:00:00,55384.46,None,0.0759,0.2357
2021-02-19 19:00:00,54990.01,None,0.0298,0.2357
2021-02-19 20:00:00,55348.33,None,0.0112,0.2357
2021-02-19 21:00:00,55651.16,None,0.0112,0.2357
2021-02-19 22:00:00,55426.4,None,0.0507,0.2357
2021-02-19 23:00:00,55906.0,None,0.0072,0.2357
2021-02-20 00:00:00,56226.73,None,-0.0540,0.2357
2021-02-20 01:00:00,56179.17,None,-0.0540,0.2357
2021-02-20 02:00:00,56143.46,None,-0.0540,0.2357
2021-02-20 03:00:00,55706.07,None,0.0091,0.2357
2021-02-20 04:00:00,55815.19,None,0.0091,0.2357
2021-02-20 05:00:00,55675.43,None,-0.0268,0.2357
2021-02-20 06:00:00,55937.12,None,-0.0268,0.2357
2021-02-20 07:00:00,55207.92,None,-0.0268,0.2357
2021-02-20 08:00:00,55236.53,None,-0.0268,0.2357
2021-02-20 09:00:00,55252.4,None,-0.1042,0.2357
2021-02-20 10:00:00,55895.31,None,-0.1042,0.2357
2021-02-20 11:00:00,56355.91,None,-0.0393,0.2357
2021-02-20 12:00:00,57291.92,None,0.0104,0.2357
2021-02-20 13:00:00,57274.34,None,0.1114,0.2357
2021-02-20 14:00:00,56280.83,None,0.0226,0.2357
2021-02-20 15:00:00,56145.97,None,0.1504,0.2357
2021-02-20 16:00:00,56720.16,None,0.1504,0.2357
2021-02-20 17:00:00,57048.35,None,0.3140,0.2357
2021-02-20 18:00:00,57115.24,None,0.5329,0.2357
2021-02-20 19:00:00,56975.12,None,0.5329,0.2357
2021-02-20 20:00:00,56719.52,None,0.5121,0.2357
2021-02-20 21:00:00,56472.13,None,0.6474,0.2357
2021-02-20 22:00:00,55423.99,None,0.6298,0.2357
2021-02-20 23:00:00,55841.19,None,0.6298,0.2357
2021-02-21 00:00:00,55834.95,None,0.4785,0.2357
2021-02-21 01:00:00,56347.69,None,0.4785,0.2357
2021-02-21 02:00:00,56318.08,None,0.4785,0.2357
2021-02-21 03:00:00,56505.22,None,0.0076,0.2357
2021-02-21 04:00:00,56701.08,None,0.0076,0.2357
2021-02-21 05:00:00,56545.13,None,0.0076,0.2357
2021-02-21 06:00:00,56493.23,None,None,0.2357
2021-02-21 07:00:00,56091.76,None,None,0.2357
2021-02-21 08:00:00,56513.22,None,None,0.2357
2021-02-21 09:00:00,56795.81,None,None,0.2357
2021-02-21 10:00:00,57560.0,None,None,0.2357
2021-02-21 11:00:00,57284.79,None,None,0.2357
2021-02-21 12:00:00,56888.8,0.5984,0.5984,0.5978
2021-02-21 13:00:00,57154.19,0.9995,0.7990,0.8128
2021-02-21 14:00:00,57381.13,None,0.7990,0.8128
2021-02-21 15:00:00,57313.99,0.6369,0.7449,0.7396
2021-02-21 16:00:00,57733.96,0.7906,0.7564,0.7562
2021-02-21 17:00:00,57499.01,None,0.7564,0.7562
2021-02-21 18:00:00,58183.69,0.9702,0.7991,0.8207
2021-02-21 19:00:00,58072.62,0.9729,0.8281,0.8600
2021-02-21 20:00:00,57654.8,0.9818,0.8500,0.8880
2021-02-21 21:00:00,57293.53,None,0.8500,0.8880
2021-02-21 22:00:00,57328.47,None,0.8500,0.8880
2021-02-21 23:00:00,57408.57,None,0.8500,0.8880
2021-02-22 00:00:00,56235.15,-0.2808,0.7087,0.5500
2021-02-22 01:00:00,56860.04,None,0.7087,0.5500
2021-02-22 02:00:00,56855.12,0.9837,0.7392,0.6705
2021-02-22 03:00:00,55860.12,-0.8652,0.5788,0.2976
2021-02-22 04:00:00,55786.36,None,0.5788,0.2976
2021-02-22 05:00:00,55778.25,0.9657,0.6140,0.4608
2021-02-22 08:00:00,55480.8,0.9729,0.6925,0.7178
2021-02-22 09:00:00,54766.39,0.5859,0.6854,0.6942
2021-02-22 10:00:00,54847.72,-0.0007,0.6425,0.5751
2021-02-22 11:00:00,54524.94,-0.0311,0.6029,0.4750
2021-02-22 12:00:00,53781.12,0.9882,0.6243,0.5571
2021-02-22 13:00:00,52070.47,0.9855,0.6433,0.6239
2021-02-22 14:00:00,53478.83,-0.0281,0.6098,0.5245
2021-02-22 15:00:00,53236.69,-0.0152,0.5800,0.4438
2021-02-22 16:00:00,53180.05,-0.0152,0.5529,0.3762
2021-02-22 17:00:00,52100.0,-0.9993,0.4855,0.1765
2021-02-22 18:00:00,53227.23,0.9325,0.5041,0.2850
2021-02-22 19:00:00,53581.69,None,0.5041,0.2850
2021-02-22 20:00:00,53771.34,-0.9992,0.4439,0.0790
2021-02-22 21:00:00,54883.16,-0.9988,0.3885,-0.0893
2021-02-22 22:00:00,54084.97,-0.7269,0.3471,-0.1866
2021-02-22 23:00:00,54087.67,-0.9993,0.2991,-0.3084
2021-02-23 00:00:00,53440.66,None,0.2991,-0.3084
2021-02-23 01:00:00,52546.18,None,0.2991,-0.3084
2021-02-23 02:00:00,51218.63,-0.9990,0.2543,-0.4375
2021-02-23 03:00:00,51906.36,-0.9990,0.2125,-0.5372
2021-02-23 04:00:00,50754.5,-0.0249,0.2049,-0.4501
2021-02-23 05:00:00,49950.0,-0.3504,0.1875,-0.4338
2021-02-23 06:00:00,49547.02,-0.9972,0.1516,-0.5234
2021-02-23 07:00:00,49640.33,-0.9993,0.1178,-0.5972
2021-02-23 08:00:00,46565.18,-0.9963,0.0859,-0.6578
2021-02-23 09:00:00,48075.45,-0.0311,0.0827,-0.5644
2021-02-23 10:00:00,47546.01,None,0.0827,-0.5644
2021-02-23 11:00:00,46369.29,None,0.0827,-0.5644
2021-02-23 12:00:00,48670.21,None,0.0679,-0.5644
2021-02-23 13:00:00,48750.0,None,0.0405,-0.5644
2021-02-23 14:00:00,46978.18,None,0.0405,-0.5644
2021-02-23 15:00:00,48602.03,None,0.0225,-0.5644
2021-02-23 16:00:00,47365.61,None,-0.0015,-0.5644
2021-02-23 17:00:00,47175.27,None,-0.0015,-0.5644
2021-02-23 18:00:00,46881.49,None,-0.0329,-0.5644
2021-02-23 19:00:00,45523.0,None,-0.0664,-0.5644
2021-02-23 20:00:00,47814.5,None,-0.1025,-0.5644
2021-02-23 21:00:00,47937.33,None,-0.1025,-0.5644
2021-02-23 22:00:00,48589.69,None,-0.1025,-0.5644
2021-02-23 23:00:00,48891.0,None,-0.1025,-0.5644
2021-02-24 00:00:00,48456.58,None,-0.0962,-0.5644
2021-02-24 01:00:00,50191.6,-0.6124,-0.1140,-0.5930
2021-02-24 02:00:00,50160.42,-0.9970,-0.1823,-0.7575
2021-02-24 03:00:00,50874.99,None,-0.1579,-0.7575
2021-02-24 04:00:00,50617.29,None,-0.1579,-0.7575
2021-02-24 05:00:00,50247.4,None,-0.1995,-0.7575
2021-02-24 06:00:00,50109.21,0.0246,-0.2356,-0.4296
2021-02-24 07:00:00,50090.57,None,-0.2820,-0.4296
2021-02-24 08:00:00,50634.36,None,-0.3321,-0.4296
2021-02-24 09:00:00,50847.51,None,-0.3704,-0.4296
2021-02-24 10:00:00,50075.0,None,-0.3865,-0.4296
2021-02-24 11:00:00,50360.02,0.9873,-0.3422,0.2244
2021-02-24 12:00:00,50739.94,0.9987,-0.3417,0.4935
2021-02-24 13:00:00,49481.61,0.7096,-0.3537,0.5554
2021-02-24 14:00:00,49404.04,0.3824,-0.3359,0.5124
2021-02-24 15:00:00,49528.43,0.7579,-0.3023,0.5671
2021-02-24 18:00:00,49888.55,None,-0.2237,0.7120
2021-02-24 21:00:00,48707.72,0.9732,-0.0444,0.8131
2021-02-24 22:00:00,48811.63,None,-0.0119,0.8131
2021-02-24 23:00:00,49676.2,None,0.0375,0.8131
2021-02-25 00:00:00,50507.25,None,0.0375,0.8131
2021-02-25 01:00:00,50504.71,None,0.0375,0.8131
2021-02-25 02:00:00,50650.95,None,0.0920,0.8131
2021-02-25 03:00:00,50206.97,None,0.1526,0.8131
2021-02-25 04:00:00,49627.34,None,0.1631,0.8131
2021-02-25 05:00:00,50388.6,None,0.1952,0.8131
2021-02-25 06:00:00,50453.54,-0.9325,0.1992,0.0640
2021-02-25 07:00:00,50395.99,0.5267,0.2946,0.2173
2021-02-25 08:00:00,49700.0,nan,nan,nan
2021-02-25 09:00:00,48977.03,nan,nan,nan
2021-02-25 10:00:00,49551.51,nan,nan,nan
2021-02-25 11:00:00,50294.8,nan,nan,nan
2021-02-25 12:00:00,51487.06,nan,nan,nan
2021-02-25 13:00:00,51347.6,nan,nan,nan
2021-02-25 14:00:00,50830.88,nan,nan,nan
2021-02-25 15:00:00,50849.99,nan,nan,nan
2021-02-25 16:00:00,50630.66,nan,nan,nan
2021-02-25 17:00:00,49550.95,nan,nan,nan
2021-02-25 18:00:00,49544.14,nan,nan,nan
2021-02-25 19:00:00,49443.86,nan,nan,nan
2021-02-25 20:00:00,49152.75,nan,nan,nan
2021-02-25 21:00:00,48101.99,nan,nan,nan
2021-02-25 22:00:00,48235.85,nan,nan,nan
2021-02-25 23:00:00,47073.73,nan,nan,nan
2021-02-26 00:00:00,46801.05,nan,nan,nan
2021-02-26 01:00:00,46480.48,nan,nan,nan
2021-02-26 02:00:00,47343.51,nan,nan,nan
2021-02-26 03:00:00,47330.24,nan,nan,nan
2021-02-26 04:00:00,47025.06,nan,nan,nan
2021-02-26 05:00:00,45517.53,nan,nan,nan
2021-02-26 06:00:00,46093.07,nan,nan,nan
2021-02-26 07:00:00,44973.68,nan,nan,nan
2021-02-26 08:00:00,45727.74,nan,nan,nan
2021-02-26 09:00:00,46410.76,nan,nan,nan
2021-02-26 10:00:00,46706.85,nan,nan,nan
2021-02-26 11:00:00,46427.65,nan,nan,nan
2021-02-26 12:00:00,46823.39,nan,nan,nan
2021-02-26 13:00:00,45958.41,nan,nan,nan
2021-02-26 14:00:00,46868.98,nan,nan,nan
2021-02-26 15:00:00,47594.65,nan,nan,nan
2021-02-26 16:00:00,48127.26,nan,nan,nan
2021-02-26 17:00:00,47660.98,nan,nan,nan
2021-02-26 18:00:00,47317.09,nan,nan,nan
2021-02-26 19:00:00,46959.17,nan,nan,nan
2021-02-26 20:00:00,46270.0,nan,nan,nan
2021-02-26 21:00:00,45677.46,nan,nan,nan
2021-02-26 22:00:00,45476.3,nan,nan,nan
2021-02-26 23:00:00,46276.87,nan,nan,nan
2021-02-27 00:00:00,47525.07,nan,nan,nan
2021-02-27 01:00:00,47761.97,nan,nan,nan
2021-02-27 02:00:00,47375.34,nan,nan,nan
2021-02-27 03:00:00,47423.08,nan,nan,nan
2021-02-27 04:00:00,47657.47,nan,nan,nan
2021-02-27 05:00:00,47803.71,nan,nan,nan
2021-02-27 06:00:00,47566.6,nan,nan,nan
2021-02-27 07:00:00,47158.53,nan,nan,nan
2021-02-27 08:00:00,46620.5,nan,nan,nan
2021-02-27 09:00:00,46671.04,nan,nan,nan
2021-02-27 10:00:00,46775.51,nan,nan,nan
2021-02-27 11:00:00,47299.99,nan,nan,nan
2021-02-27 12:00:00,47429.99,nan,nan,nan
2021-02-27 13:00:00,47441.91,nan,nan,nan
2021-02-27 14:00:00,47079.64,nan,nan,nan
2021-02-27 15:00:00,46528.64,nan,nan,nan
2021-02-27 16:00:00,46883.19,nan,nan,nan
2021-02-27 17:00:00,47042.53,nan,nan,nan
2021-02-27 18:00:00,47136.3,nan,nan,nan
2021-02-27 19:00:00,47405.39,nan,nan,nan
2021-02-27 20:00:00,47081.07,nan,nan,nan
2021-02-27 21:00:00,46825.3,nan,nan,nan
2021-02-27 22:00:00,45828.43,nan,nan,nan
2021-02-27 23:00:00,46106.43,nan,nan,nan
2021-02-28 00:00:00,46345.94,nan,nan,nan
2021-02-28 01:00:00,46442.5,nan,nan,nan
2021-02-28 02:00:00,45397.23,nan,nan,nan
2021-02-28 03:00:00,44629.17,nan,nan,nan
2021-02-28 04:00:00,44384.14,nan,nan,nan
2021-02-28 05:00:00,44791.27,nan,nan,nan
2021-02-28 06:00:00,44372.43,nan,nan,nan
2021-02-28 07:00:00,44400.83,nan,nan,nan
2021-02-28 08:00:00,44856.61,nan,nan,nan
2021-02-28 09:00:00,45067.61,nan,nan,nan
2021-02-28 10:00:00,45177.2,nan,nan,nan
2021-02-28 11:00:00,45284.86,nan,nan,nan
2021-02-28 12:00:00,44756.99,nan,nan,nan
2021-02-28 13:00:00,44178.8,nan,nan,nan
2021-02-28 14:00:00,44561.92,nan,nan,nan
2021-02-28 15:00:00,43391.14,nan,nan,nan
2021-02-28 16:00:00,43514.78,nan,nan,nan
2021-02-28 17:00:00,43119.02,nan,nan,nan
2021-02-28 18:00:00,43677.39,nan,nan,nan
2021-02-28 19:00:00,44405.32,nan,nan,nan
2021-02-28 20:00:00,44860.38,nan,nan,nan
2021-02-28 21:00:00,45129.52,nan,nan,nan
2021-02-28 22:00:00,45180.0,nan,nan,nan
2021-02-28 23:00:00,45135.66,nan,nan,nan
2021-03-01 00:00:00,46217.19,nan,nan,nan
2021-03-01 01:00:00,46161.83,nan,nan,nan
2021-03-01 02:00:00,46419.56,nan,nan,nan
2021-03-01 03:00:00,46336.37,nan,nan,nan
2021-03-01 04:00:00,46458.33,nan,nan,nan
2021-03-01 05:00:00,46200.47,nan,nan,nan
2021-03-01 06:00:00,45857.3,nan,nan,nan
2021-03-01 07:00:00,46288.18,nan,nan,nan
2021-03-01 08:00:00,47009.38,nan,nan,nan
2021-03-01 09:00:00,47350.12,nan,nan,nan
2021-03-01 10:00:00,47615.66,nan,nan,nan
2021-03-01 11:00:00,47722.78,nan,nan,nan
2021-03-01 12:00:00,47913.8,nan,nan,nan
2021-03-01 13:00:00,47799.33,nan,nan,nan
2021-03-01 14:00:00,48083.04,nan,nan,nan
2021-03-01 15:00:00,49188.0,nan,nan,nan
2021-03-01 16:00:00,49065.4,nan,nan,nan
2021-03-01 17:00:00,48565.0,nan,nan,nan
2021-03-01 18:00:00,48465.27,nan,nan,nan
2021-03-01 19:00:00,48262.83,nan,nan,nan
2021-03-01 20:00:00,48512.4,nan,nan,nan
2021-03-01 21:00:00,48784.09,nan,nan,nan
2021-03-01 22:00:00,49137.73,nan,nan,nan
2021-03-01 23:00:00,49587.03,nan,nan,nan
2021-03-02 00:00:00,49354.62,nan,nan,nan
2021-03-02 01:00:00,49368.6,nan,nan,nan
2021-03-02 02:00:00,49272.74,nan,nan,nan
2021-03-02 03:00:00,48974.75,nan,nan,nan
2021-03-02 04:00:00,49159.16,nan,nan,nan
2021-03-02 05:00:00,48672.07,nan,nan,nan
2021-03-02 06:00:00,48638.36,nan,nan,nan
2021-03-02 07:00:00,48331.61,nan,nan,nan
2021-03-02 08:00:00,48858.08,nan,nan,nan
2021-03-02 09:00:00,49144.23,nan,nan,nan
2021-03-02 10:00:00,48721.09,nan,nan,nan
2021-03-02 11:00:00,48844.13,nan,nan,nan
2021-03-02 12:00:00,48811.03,nan,nan,nan
2021-03-02 13:00:00,49000.0,nan,nan,nan
2021-03-02 14:00:00,48899.31,nan,nan,nan
2021-03-02 15:00:00,48676.08,nan,nan,nan
2021-03-02 16:00:00,47520.01,nan,nan,nan
2021-03-02 17:00:00,47852.63,nan,nan,nan
2021-03-02 18:00:00,47678.38,nan,nan,nan
2021-03-02 19:00:00,47467.43,nan,nan,nan
2021-03-02 20:00:00,47529.57,nan,nan,nan
2021-03-02 21:00:00,47407.03,nan,nan,nan
2021-03-02 22:00:00,47789.87,nan,nan,nan
2021-03-02 23:00:00,48440.65,nan,nan,nan
2021-03-03 00:00:00,48507.96,nan,nan,nan
2021-03-03 01:00:00,48848.63,nan,nan,nan
2021-03-03 02:00:00,48594.07,nan,nan,nan
2021-03-03 03:00:00,48704.75,nan,nan,nan
2021-03-03 04:00:00,49105.47,nan,nan,nan
2021-03-03 05:00:00,49079.64,nan,nan,nan
2021-03-03 06:00:00,49529.9,nan,nan,nan
2021-03-03 07:00:00,49752.97,nan,nan,nan
2021-03-03 08:00:00,50909.41,nan,nan,nan
2021-03-03 09:00:00,51445.31,nan,nan,nan
2021-03-03 10:00:00,51414.19,nan,nan,nan
2021-03-03 11:00:00,51666.33,nan,nan,nan
2021-03-03 12:00:00,52540.04,nan,nan,nan
2021-03-03 13:00:00,51559.5,nan,nan,nan
2021-03-03 14:00:00,50776.36,nan,nan,nan
2021-03-03 15:00:00,50767.36,nan,nan,nan
2021-03-03 16:00:00,51077.0,nan,nan,nan
2021-03-03 17:00:00,51307.78,nan,nan,nan
2021-03-03 18:00:00,51233.11,nan,nan,nan
2021-03-03 19:00:00,50857.17,nan,nan,nan
2021-03-03 20:00:00,50521.4,nan,nan,nan
2021-03-03 21:00:00,50958.6,nan,nan,nan
2021-03-03 22:00:00,50577.34,nan,nan,nan
2021-03-03 23:00:00,50349.37,nan,nan,nan
2021-03-04 00:00:00,50894.48,nan,nan,nan
2021-03-04 01:00:00,51475.19,nan,nan,nan
2021-03-04 02:00:00,50791.63,nan,nan,nan
2021-03-04 03:00:00,49574.89,nan,nan,nan
2021-03-04 04:00:00,49065.33,nan,nan,nan
2021-03-04 05:00:00,49661.35,nan,nan,nan
2021-03-04 06:00:00,49393.07,nan,nan,nan
2021-03-04 07:00:00,49696.49,nan,nan,nan
2021-03-04 08:00:00,50221.61,nan,nan,nan
2021-03-04 09:00:00,49069.98,nan,nan,nan
2021-03-04 10:00:00,49219.42,nan,nan,nan
2021-03-04 11:00:00,49323.32,nan,nan,nan
2021-03-04 12:00:00,49355.84,nan,nan,nan
2021-03-04 13:00:00,49633.44,0.9989,0.9989,0.9989
2021-03-04 14:00:00,49422.53,-0.9973,0.0008,-0.0705
2021-03-04 15:00:00,49412.6,0.9524,0.3180,0.3203
2021-03-04 16:00:00,49693.59,0.4420,0.3490,0.3575
2021-03-04 17:00:00,48508.07,-0.6597,0.1473,0.0921
2021-03-04 18:00:00,47600.01,None,0.1473,0.0921
2021-03-04 19:00:00,48000.36,None,0.1473,0.0921
2021-03-04 20:00:00,48221.0,None,0.1473,0.0921
2021-03-04 21:00:00,47955.77,0.9325,0.2781,0.3579
2021-03-04 22:00:00,48249.99,-0.2487,0.2029,0.1957
2021-03-04 23:00:00,48374.09,None,0.2029,0.1957
2021-03-05 00:00:00,46829.84,-0.9993,0.0526,-0.1180
2021-03-05 01:00:00,46709.94,-0.6249,-0.0227,-0.2358
2021-03-05 02:00:00,47108.28,None,-0.0227,-0.2358
2021-03-05 03:00:00,47289.81,0.6124,0.0408,-0.0353
2021-03-05 04:00:00,46679.08,0.9818,0.1264,0.1826
2021-03-05 05:00:00,47153.13,None,0.1264,0.1826
2021-03-05 06:00:00,47396.56,None,0.1264,0.1826
2021-03-05 07:00:00,47380.0,-0.2143,0.0980,0.0843
